ibge_code,valor,beneficiarios
2603306,2586600.0,3998
2603306,2133600.0,3298
2603306,2503800.0,3890
2603306,2353800.0,3661
2603306,1222492.0,3715
2603306,905734.0,3583
2603306,1080131.0,3645
2603306,1024892.0,3618
2603306,6000.0,6
2603405,1966800.0,2794
2603405,2020200.0,2845
2603405,1668000.0,2328
2603405,2013600.0,2856
2603405,1865400.0,2631
2603405,936552.0,2579
2603405,655418.0,2432
2603405,813658.0,2485
2603405,762560.0,2450
2603405,4800.0,3
2603454,32740200.0,45478
2603454,38705400.0,54008
2603454,25018200.0,34036
2603454,40338600.0,56928
2603454,35740800.0,49987
2603454,33280578.0,58203
2603454,21803013.0,53397
2603454,27879495.0,55905
2603454,25440713.0,54637
2603454,219600.0,169
2603504,5078400.0,7264
2603504,5219400.0,7428
2603504,4339800.0,6113
2603504,5239800.0,7494
2603504,4977600.0,7103
2603504,2459509.0,7029
2603504,1767214.0,6751
2603504,2142493.0,6894
2603504,2027757.0,6838
2603504,3300.0,3
2603603,2347200.0,3193
2603603,2398200.0,3247
2603603,1892400.0,2472
2603603,2402400.0,3278
2603603,2193000.0,2948
2603603,1316167.0,3039
2603603,881513.0,2828
2603603,1064131.0,2838
2603603,980806.0,2790
2603603,2400.0,3
2603702,5704200.0,8299
2603702,5915400.0,8550
2603702,4721400.0,6744
2603702,5879400.0,8575
2603702,5527200.0,8028
2603702,3063532.0,8076
2603702,2186782.0,7665
2603702,2630886.0,7847
2603702,2508943.0,7739
2603702,11700.0,11
2603801,4709400.0,7214
2603801,4845000.0,7367
2603801,4032600.0,6114
2603801,4768800.0,7311
2603801,4497600.0,6861
2603801,2352363.0,6971
2603801,1749955.0,6711
2603801,2104793.0,6878
2603801,2007859.0,6826
2603801,3000.0,3
2603900,4426200.0,6816
2603900,4643400.0,7087
2603900,3483600.0,5305
2603900,4689600.0,7198
2603900,4315800.0,6591
2603900,2769538.0,6950
2603900,1858353.0,6496
2603900,2334042.0,6653
2603900,2186542.0,6549
2603900,10200.0,11
2603926,3193200.0,4695
2603926,3231000.0,4716
2603926,2842800.0,4135
2603926,3251400.0,4775
2603926,3119400.0,4577
2603926,1258258.0,3870
2603926,876675.0,3615
2603926,1068215.0,3686
2603926,957755.0,3672
2603926,13200.0,11
2604007,18659400.0,24936
2604007,20484000.0,27412
2604007,14949600.0,19222
2604007,20899200.0,28328
2604007,19064400.0,25451
2604007,14020288.0,28072
2604007,9408204.0,26010
2604007,11822651.0,26981
2604007,11007173.0,26478
2604007,64800.0,49
2604106,81334200.0,111822
2604106,92545200.0,127431
2604106,59620800.0,79344
2604106,94881000.0,132452
2604106,83995200.0,115844
2604106,76853760.0,135737
2604106,49323995.0,125124
2604106,64049622.0,131494
2604106,59345887.0,129554
2604106,300300.0,248
2604155,3761400.0,5572
2604155,3823800.0,5634
2604155,3042600.0,4443
2604155,3851400.0,5690
2604155,3596400.0,5305
2604155,1818951.0,5250
2604155,1230869.0,4967
2604155,1524064.0,5058
2604155,1452457.0,5001
2604155,9900.0,4
2604205,10381800.0,13443
2604205,10681200.0,13782
2604205,9022800.0,11382
2604205,10904400.0,14161
2604205,10307400.0,13324
2604205,4972973.0,12806
2604205,3608130.0,12157
2604205,4253147.0,12295
2604205,3907876.0,11936
2604205,14400.0,15
2604304,2793000.0,4237
2604304,2904600.0,4360
2604304,2291400.0,3432
2604304,2864400.0,4329
2604304,2662800.0,4025
2604304,1451984.0,4022
2604304,1002910.0,3774
2604304,1199454.0,3794
2604304,1149018.0,3741
2604304,9600.0,6
2604403,3805800.0,5001
2604403,3930600.0,5141
2604403,3100800.0,3921
2604403,3900600.0,5160
2604403,3633000.0,4745
2604403,2094977.0,4806
2604403,1424983.0,4501
2604403,1729009.0,4568
2604403,1605441.0,4469
2604403,6300.0,4
2604502,6296400.0,8710
2604502,6604800.0,9073
2604502,5197800.0,6955
2604502,6585600.0,9138
2604502,6135600.0,8446
2604502,3734659.0,8800
2604502,2660914.0,8360
2604502,3235245.0,8624
2604502,3120521.0,8560
2604502,8700.0,9
2604601,5770800.0,8157
2604601,6270600.0,8820
2604601,4402200.0,6055
2604601,6343200.0,9025
2604601,5757600.0,8131
2604601,4174202.0,8624
2604601,2663581.0,7856
2604601,3340979.0,8028
2604601,3092546.0,7808
2604601,13200.0,9
2604700,4485600.0,6422
2604700,4556400.0,6479
2604700,4087200.0,5787
2604700,4484400.0,6405
2604700,4345800.0,6201
2604700,1616534.0,5488
2604700,1275071.0,5334
2604700,1442118.0,5382
2604700,1392525.0,5359
2604700,3300.0,3
2604809,3817800.0,5180
2604809,3928800.0,5300
2604809,3076200.0,4006
2604809,3967200.0,5389
2604809,3650400.0,4910
2604809,2122208.0,4912
2604809,1405188.0,4457
2604809,1662664.0,4491
2604809,1543472.0,4295
2604809,3600.0,4
2604908,4771800.0,6698
2604908,4846800.0,6768
2604908,4145400.0,5714
2604908,4771800.0,6703
2604908,4534200.0,6333
2604908,2094121.0,6240
2604908,1541920.0,5986
2604908,1819384.0,6056
2604908,1704942.0,5979
2604908,6600.0,6
2605004,6505800.0,9159
2605004,7000200.0,9829
2605004,5217600.0,7168
2605004,7051800.0,9992
2605004,6502200.0,9146
2605004,4495510.0,9812
2605004,3116220.0,9241
2605004,3905267.0,9609
2605004,3671057.0,9560
2605004,26700.0,20
2605103,9823200.0,13372
2605103,10194600.0,13810
2605103,8244000.0,10923
2605103,10194600.0,13934
2605103,9570000.0,12983
2605103,5088366.0,13044
2605103,3600343.0,12376
2605103,4309130.0,12566
2605103,4114706.0,12360
2605103,23400.0,21
2605152,3669600.0,5461
2605152,3850800.0,5676
2605152,2845200.0,4147
2605152,3844200.0,5726
2605152,3492000.0,5169
2605152,2317268.0,5550
2605152,1548726.0,5210
2605152,1952712.0,5368
2605152,1857208.0,5289
2605152,10800.0,9
2605202,17540400.0,22298
2605202,18808800.0,24026
2605202,14237400.0,17375
2605202,18909600.0,24411
2605202,17497200.0,22307
2605202,11171821.0,23353
2605202,7594362.0,21715
2605202,9221846.0,22246
2605202,8662482.0,21415
2605202,40800.0,36
2605301,9783600.0,14339
2605301,10123800.0,14740
2605301,8347200.0,12043
2605301,10189800.0,14900
2605301,9505800.0,13881
2605301,4582287.0,13407
2605301,3226608.0,12843
2605301,3973252.0,13149
2605301,3827181.0,13061
2605301,17100.0,18
2605400,6735600.0,8796
2605400,6904800.0,8976
2605400,5770800.0,7269
2605400,6911400.0,9068
2605400,6554400.0,8489
2605400,3463750.0,8603
2605400,2508497.0,8218
2605400,3014633.0,8432
2605400,2853110.0,8346
2605400,6600.0,6
2605459,336600.0,496
2605459,450000.0,657
2605459,271800.0,400
2605459,520200.0,771
2605459,460800.0,671
2605459,601494.0,901
2605459,398394.0,821
2605459,548093.0,879
2605459,484683.0,863
2605459,1200.0,2
2605509,2731200.0,3930
2605509,2860800.0,4081
2605509,2151600.0,3003
2605509,2839200.0,4087
2605509,2602200.0,3718
2605509,1602020.0,3814
2605509,1032008.0,3511
2605509,1306070.0,3575
2605509,1193049.0,3486
2605509,2700.0,3
2605608,5582400.0,7917
2605608,5827200.0,8203
2605608,4825800.0,6718
2605608,5802600.0,8238
2605608,5454600.0,7704
2605608,2663855.0,7531
2605608,1919324.0,7182
2605608,2301685.0,7309
2605608,2163721.0,7176
2605608,10200.0,9
2605707,7906800.0,10837
2605707,8335200.0,11313
2605707,6597600.0,8838
2605707,8301000.0,11445
2605707,7689000.0,10512
2605707,4497816.0,10729
2605707,3088511.0,10058
2605707,3816685.0,10350
2605707,3581118.0,10236
2605707,18900.0,17
2605806,4122600.0,6103
2605806,4174200.0,6148
2605806,3635400.0,5349
2605806,4162200.0,6159
2605806,3997200.0,5902
2605806,1745767.0,5802
2605806,1327751.0,5646
2605806,1566454.0,5736
2605806,1510922.0,5714
2605806,2700.0,2
2605905,6635400.0,8346
2605905,6939000.0,8707
2605905,5596200.0,6669
2605905,6931200.0,8776
2605905,6519600.0,8140
2605905,3580324.0,8076
2605905,2470495.0,7340
2605905,2830852.0,7373
2605905,2581891.0,6893
2605905,14700.0,11
2606002,32116800.0,44978
2606002,34529400.0,48151
2606002,25426200.0,34741
2606002,35045400.0,49386
2606002,32522400.0,45267
2606002,23205537.0,49050
2606002,15753633.0,45886
2606002,19629567.0,47516
2606002,18377143.0,46818
2606002,129600.0,99
2606101,7501800.0,10400
2606101,7870800.0,10840
2606101,6151800.0,8295
2606101,7885800.0,10989
2606101,7343400.0,10143
2606101,4443315.0,10514
2606101,3131912.0,9912
2606101,3787925.0,10168
2606101,3591366.0,10029
2606101,15600.0,12
2606200,18820800.0,25380
2606200,20844600.0,28170
2606200,15175200.0,19762
2606200,21288000.0,29093
2606200,19504800.0,26417
2606200,14234383.0,28388
2606200,9530831.0,26185
2606200,11778165.0,26965
2606200,10976337.0,26362
2606200,67500.0,58
2606309,2194800.0,3185
2606309,2259000.0,3264
2606309,1824600.0,2610
2606309,2260800.0,3288
2606309,2118000.0,3063
2606309,1054429.0,3085
2606309,728079.0,2933
2606309,892443.0,3001
2606309,859678.0,2967
2606309,2700.0,3
2606408,22563000.0,30441
2606408,24268200.0,32657
2606408,17715000.0,22980
2606408,24598800.0,33511
2606408,22371000.0,30090
2606408,15523354.0,32369
2606408,10295553.0,30378
2606408,13092977.0,31600
2606408,12423693.0,31292
2606408,61500.0,49
2606507,5229000.0,7672
2606507,5385000.0,7842
2606507,4515000.0,6541
2606507,5356800.0,7851
2606507,5089200.0,7439
2606507,2377903.0,7196
2606507,1728261.0,6925
2606507,2036566.0,6972
2606507,1921346.0,6889
2606507,9900.0,9
2606606,7300800.0,9884
2606606,7563000.0,10194
2606606,6175800.0,8138
2606606,7487400.0,10188
2606606,7089000.0,9582
2606606,4115855.0,9767
2606606,3025761.0,9311
2606606,3560489.0,9500
2606606,3401020.0,9387
2606606,13200.0,12
2606705,2011200.0,3022
2606705,2046000.0,3049
2606705,1628400.0,2409
2606705,2017200.0,3023
2606705,1882800.0,2812
2606705,1080673.0,2935
2606705,764303.0,2795
2606705,946331.0,2878
2606705,903667.0,2863
2606705,1200.0,2
2606804,28483200.0,37932
2606804,30787800.0,40921
2606804,21115200.0,26879
2606804,31208400.0,41983
2606804,28094400.0,37224
2606804,21606912.0,40907
2606804,13645379.0,37542
2606804,17502249.0,38870
2606804,16568934.0,38055
2606804,127500.0,99
2606903,3095400.0,4638
2606903,3185400.0,4722
2606903,2628000.0,3884
2606903,3160200.0,4724
2606903,2985000.0,4457
2606903,1449623.0,4365
2606903,1021749.0,4161
2606903,1246878.0,4238
2606903,1167534.0,4187
2606903,1200.0,1
2607604,6160200.0,8296
2607604,6631200.0,8934
2607604,4897200.0,6356
2607604,7039800.0,9533
2607604,6432000.0,8651
2607604,4653154.0,9381
2607604,3074889.0,8782
2607604,3920157.0,9175
2607604,3601737.0,9066
2607604,42300.0,27
2607000,6020400.0,8469
2607000,6093000.0,8537
2607000,5587800.0,7812
2607000,6060600.0,8532
2607000,5922000.0,8328
2607000,1920259.0,6642
2607000,1488351.0,6363
2607000,1707286.0,6455
2607000,1634730.0,6383
2607000,6900.0,9
2607109,1150800.0,1748
2607109,1186200.0,1783
2607109,976200.0,1468
2607109,1173600.0,1777
2607109,1111200.0,1683
2607109,487141.0,1604
2607109,347394.0,1521
2607109,417407.0,1545
2607109,407899.0,1539
2607109,1800.0,1
2607208,24514800.0,32150
2607208,27207000.0,35708
2607208,18631800.0,23497
2607208,27837000.0,37114
2607208,25193400.0,33212
2607208,20066287.0,37029
2607208,12982317.0,34111
2607208,16592040.0,35488
2607208,15455043.0,34264
2607208,80400.0,78
2607307,8224800.0,11437
2607307,8707200.0,12052
2607307,7087200.0,9619
2607307,8834400.0,12345
2607307,8207400.0,11400
2607307,4657776.0,11546
2607307,3321799.0,10890
2607307,4057695.0,11222
2607307,3844467.0,11129
2607307,12000.0,14
2607406,1287600.0,1845
2607406,1306200.0,1858
2607406,1082400.0,1536
2607406,1240200.0,1775
2607406,1166400.0,1673
2607406,553801.0,1588
2607406,389330.0,1512
2607406,480325.0,1538
2607406,461099.0,1535
2607406,6300.0,3
2607505,6780000.0,9919
2607505,6960000.0,10109
2607505,6149400.0,8915
2607505,6959400.0,10181
2607505,6729000.0,9828
2607505,2764371.0,9381
2607505,2149685.0,9065
2607505,2462321.0,9155
2607505,2337087.0,9075
2607505,3600.0,4
2607653,8508600.0,11662
2607653,9208200.0,12592
2607653,6968400.0,9238
2607653,9263400.0,12779
2607653,8485200.0,11579
2607653,5284039.0,11721
2607653,3564695.0,10764
2607653,4283368.0,10843
2607653,4055840.0,10654
2607653,9600.0,10
2607703,3849600.0,5609
2607703,4033800.0,5830
2607703,3180000.0,4538
2607703,3961800.0,5780
2607703,3637200.0,5270
2607703,2129200.0,5615
2607703,1478210.0,5365
2607703,1821736.0,5469
2607703,1719359.0,5404
2607703,3000.0,4
2607752,6021600.0,8145
2607752,6478800.0,8746
2607752,4894800.0,6416
2607752,6607200.0,9020
2607752,6130800.0,8280
2607752,4115174.0,8599
2607752,2761319.0,7933
2607752,3354911.0,8117
2607752,3131160.0,7942
2607752,15300.0,13
2607802,3697800.0,5173
2607802,3905400.0,5451
2607802,2928600.0,3957
2607802,3915600.0,5504
2607802,3583200.0,4954
2607802,2401462.0,5200
2607802,1581555.0,4758
2607802,1907653.0,4770
2607802,1763947.0,4627
2607802,9000.0,6
2607901,143638200.0,190715
2607901,166480800.0,222767
2607901,111615000.0,143309
2607901,172740000.0,234665
2607901,156458400.0,208562
2607901,136300974.0,240934
2607901,89442154.0,221026
2607901,113688177.0,231274
2607901,105131175.0,226149
2607901,815100.0,689
2607950,2785800.0,3761
2607950,2919000.0,3936
2607950,2344200.0,3056
2607950,2897400.0,3937
2607950,2694000.0,3624
2607950,1517477.0,3657
2607950,1066019.0,3410
2607950,1276805.0,3465
2607950,1184253.0,3363
2607950,6600.0,7
2608008,5118600.0,7043
2608008,5302800.0,7249
2608008,4385400.0,5914
2608008,5274600.0,7276
2608008,4971000.0,6830
2608008,2603002.0,6854
2608008,1946325.0,6600
2608008,2302370.0,6742
2608008,2227940.0,6694
2608008,9300.0,7
2608057,3550800.0,4972
2608057,3757800.0,5220
2608057,2995200.0,4093
2608057,3780600.0,5314
2608057,3555000.0,4971
2608057,2020067.0,4879
2608057,1343978.0,4497
2608057,1644678.0,4587
2608057,1548839.0,4470
2608057,16500.0,13
2608107,7188600.0,10313
2608107,7601400.0,10837
2608107,5738400.0,8041
2608107,7555800.0,10872
2608107,6951600.0,9948
2608107,4481479.0,10593
2608107,3081505.0,9993
2608107,3840155.0,10300
2608107,3624168.0,10166
2608107,18900.0,15
2608206,4315800.0,5532
2608206,4509000.0,5743
2608206,3436800.0,4197
2608206,4514400.0,5834
2608206,4203000.0,5366
2608206,2355475.0,5349
2608206,1585676.0,4994
2608206,1886081.0,5043
2608206,1774647.0,4765
2608206,6900.0,7
2608255,2929200.0,4406
2608255,3003600.0,4484
2608255,2419200.0,3593
2608255,2955600.0,4431
2608255,2780400.0,4158
2608255,1536205.0,4231
2608255,1101968.0,4041
2608255,1357071.0,4160
2608255,1279987.0,4133
2608255,1200.0,1
2608305,4200000.0,6197
2608305,4367400.0,6403
2608305,3310200.0,4796
2608305,4297200.0,6360
2608305,3971400.0,5833
2608305,2534595.0,6255
2608305,1768025.0,5939
2608305,2157115.0,6069
2608305,2053973.0,5995
2608305,3900.0,3
2608404,4116600.0,6029
2608404,4189200.0,6089
2608404,3432600.0,4967
2608404,4113000.0,6020
2608404,3879000.0,5667
2608404,1937093.0,5643
2608404,1416961.0,5406
2608404,1700360.0,5523
2608404,1646004.0,5490
2608404,6600.0,7
2608503,5040600.0,6937
2608503,5485800.0,7522
2608503,4015200.0,5334
2608503,5572200.0,7738
2608503,5053800.0,6946
2608503,3701330.0,7690
2608503,2467250.0,7148
2608503,3052661.0,7311
2608503,2818187.0,7138
2608503,16500.0,14
2608453,4631400.0,6226
2608453,4868400.0,6539
2608453,3616200.0,4640
2608453,4925400.0,6668
2608453,4520400.0,6029
2608453,2984850.0,6400
2608453,1948474.0,5942
2608453,2472463.0,6134
2608453,2296687.0,6038
2608453,5400.0,5
2608602,3339600.0,5068
2608602,3403800.0,5129
2608602,2845200.0,4267
2608602,3350400.0,5079
2608602,3182400.0,4807
2608602,1662354.0,4954
2608602,1233309.0,4775
2608602,1451440.0,4861
2608602,1405360.0,4828
2608602,1500.0,2
2608701,4064400.0,5866
2608701,4131600.0,5915
2608701,3541800.0,5046
2608701,4134000.0,5960
2608701,3969000.0,5710
2608701,1768487.0,5502
2608701,1294836.0,5300
2608701,1540775.0,5391
2608701,1496549.0,5368
2608701,6600.0,7
2608750,6203400.0,8440
2608750,6646200.0,8958
2608750,4944000.0,6457
2608750,6720000.0,9176
2608750,6172800.0,8323
2608750,4165770.0,8798
2608750,2706887.0,8048
2608750,3328564.0,8115
2608750,3129006.0,7865
2608750,26400.0,25
2608800,10722600.0,15306
2608800,11370600.0,16163
2608800,8627400.0,12060
2608800,11422800.0,16365
2608800,10608000.0,15124
2608800,6706988.0,15943
2608800,4606993.0,15129
2608800,5739851.0,15646
2608800,5478836.0,15549
2608800,17400.0,19
2608909,14380800.0,20009
2608909,15406800.0,21358
2608909,11361000.0,15300
2608909,15461400.0,21647
2608909,14137800.0,19588
2608909,9960519.0,21112
2608909,6837329.0,19919
2608909,8423296.0,20525
2608909,7974482.0,20360
2608909,49200.0,40
2609006,5654400.0,8210
2609006,6120000.0,8829
2609006,4413000.0,6265
2609006,6121800.0,8924
2609006,5561400.0,8054
2609006,3985083.0,8742
2609006,2699816.0,8206
2609006,3394903.0,8477
2609006,3166055.0,8355
2609006,13800.0,11
2609105,3258600.0,4509
2609105,3393000.0,4667
2609105,2776200.0,3733
2609105,3409800.0,4724
2609105,3195600.0,4397
2609105,1789245.0,4572
2609105,1304671.0,4387
2609105,1580368.0,4478
2609105,1486415.0,4446
2609105,5400.0,5
2609154,4971600.0,7121
2609154,5038200.0,7190
2609154,4542000.0,6458
2609154,5059200.0,7245
2609154,4919400.0,7030
2609154,1832414.0,6303
2609154,1423511.0,6107
2609154,1647092.0,6174
2609154,1556191.0,6122
2609154,1800.0,2
2609204,2985000.0,3968
2609204,3129000.0,4142
2609204,2625000.0,3391
2609204,3151800.0,4208
2609204,2995800.0,3961
2609204,1425547.0,3713
2609204,1007813.0,3446
2609204,1174890.0,3504
2609204,1103795.0,3379
2609204,6300.0,5
2609303,3778200.0,5380
2609303,3889800.0,5494
2609303,3169200.0,4421
2609303,3904800.0,5557
2609303,3639000.0,5157
2609303,2001395.0,5156
2609303,1399937.0,4862
2609303,1719443.0,4984
2609303,1613215.0,4936
2609303,4800.0,5
2614303,3298800.0,4774
2614303,3379800.0,4865
2614303,2847000.0,4042
2614303,3385800.0,4897
2614303,3174000.0,4574
2614303,1522785.0,4384
2614303,1075499.0,4131
2614303,1321178.0,4227
2614303,1235380.0,4201
2614303,6300.0,6
2609402,15281400.0,20196
2609402,16533000.0,21878
2609402,12178800.0,15479
2609402,16699800.0,22352
2609402,15509400.0,20445
2609402,10552538.0,21661
2609402,7102830.0,20185
2609402,8750189.0,20763
2609402,8304220.0,20286
2609402,57300.0,39
2609501,6642600.0,9373
2609501,7264200.0,10195
2609501,5184000.0,7075
2609501,7395600.0,10480
2609501,6708600.0,9414
2609501,4914027.0,10177
2609501,3146818.0,9236
2609501,3974723.0,9478
2609501,3673097.0,9277
2609501,12300.0,10
2609600,81936600.0,110971
2609600,95065800.0,129410
2609600,62867400.0,82700
2609600,98814600.0,136547
2609600,88687800.0,120453
2609600,80219738.0,140432
2609600,52369952.0,129255
2609600,66924146.0,135302
2609600,61441256.0,132636
2609600,543900.0,447
2609709,5437200.0,7830
2609709,5702400.0,8128
2609709,4599000.0,6485
2609709,5739600.0,8275
2609709,5360400.0,7688
2609709,3147476.0,7940
2609709,2247444.0,7514
2609709,2757430.0,7742
2609709,2597156.0,7689
2609709,7200.0,8
2609808,4629000.0,6601
2609808,4737000.0,6705
2609808,4108200.0,5783
2609808,4763400.0,6801
2609808,4585800.0,6529
2609808,2034416.0,6046
2609808,1469576.0,5723
2609808,1753686.0,5816
2609808,1622469.0,5739
2609808,3300.0,2
2609907,17712600.0,24494
2609907,18561600.0,25525
2609907,15064200.0,20342
2609907,18772800.0,26073
2609907,17439000.0,24028
2609907,9842579.0,24046
2609907,6936816.0,22674
2609907,8508683.0,23300
2609907,8014598.0,23071
2609907,23100.0,19
2610004,15638400.0,21093
2610004,16584000.0,22255
2610004,12486000.0,16240
2610004,16707000.0,22651
2610004,15217800.0,20424
2610004,9778383.0,21455
2610004,6518584.0,20065
2610004,8082767.0,20603
2610004,7554282.0,20027
2610004,44400.0,40
2610103,2197200.0,3177
2610103,2230200.0,3191
2610103,1922400.0,2740
2610103,2166600.0,3135
2610103,2086800.0,3013
2610103,887323.0,2838
2610103,671047.0,2733
2610103,784472.0,2775
2610103,751200.0,2744
2610103,1200.0,1
2610202,6276600.0,8939
2610202,6684600.0,9422
2610202,5183400.0,7233
2610202,6657600.0,9503
2610202,6202800.0,8805
2610202,3601995.0,8997
2610202,2502234.0,8415
2610202,3043442.0,8640
2610202,2892882.0,8541
2610202,13500.0,13
2610301,3742800.0,5632
2610301,3787200.0,5664
2610301,3103200.0,4616
2610301,3653400.0,5477
2610301,3459000.0,5177
2610301,1722524.0,5159
2610301,1240039.0,4958
2610301,1492476.0,5060
2610301,1447873.0,5019
2610301,2400.0,3
2610400,5140800.0,7565
2610400,5428200.0,7888
2610400,4214400.0,6090
2610400,5443800.0,7983
2610400,4998600.0,7323
2610400,2932112.0,7604
2610400,1974664.0,7184
2610400,2493452.0,7403
2610400,2326300.0,7213
2610400,13800.0,11
2610509,8146200.0,11730
2610509,8407200.0,12023
2610509,6690600.0,9404
2610509,8246400.0,11884
2610509,7661400.0,10948
2610509,4600954.0,11417
2610509,3335712.0,10919
2610509,4018757.0,11132
2610509,3825784.0,11056
2610509,12900.0,11
2610608,14962800.0,19778
2610608,15848400.0,20924
2610608,12168000.0,15406
2610608,16110600.0,21493
2610608,14904000.0,19572
2610608,9315291.0,20214
2610608,6216852.0,18909
2610608,7801988.0,19473
2610608,7355548.0,19155
2610608,35400.0,34
2610707,70075200.0,93555
2610707,79673400.0,106876
2610707,52843200.0,68579
2610707,82192800.0,111949
2610707,74092200.0,99215
2610707,64584210.0,114469
2610707,41632788.0,105009
2610707,53387161.0,109637
2610707,49373703.0,107114
2610707,438000.0,351
2610806,6426000.0,9222
2610806,6546000.0,9337
2610806,5577000.0,7887
2610806,6562200.0,9418
2610806,6214800.0,8876
2610806,3130224.0,8857
2610806,2311712.0,8512
2610806,2739387.0,8657
2610806,2597459.0,8602
2610806,13200.0,12
2610905,17381400.0,24222
2610905,17745600.0,24596
2610905,14850600.0,20307
2610905,17574000.0,24538
2610905,16714200.0,23226
2610905,8570576.0,22692
2610905,6156574.0,21621
2610905,7402638.0,22088
2610905,7013240.0,21895
2610905,28500.0,25
2611002,8916600.0,12364
2611002,9604800.0,13226
2611002,7321800.0,9904
2611002,9752400.0,13608
2611002,8962200.0,12388
2611002,6011884.0,13180
2611002,4066887.0,12314
2611002,5082152.0,12648
2611002,4735193.0,12371
2611002,20700.0,18
2611101,71576400.0,97215
2611101,80987400.0,109396
2611101,54778800.0,71790
2611101,83004600.0,114115
2611101,74551200.0,100969
2611101,62501759.0,113911
2611101,39642490.0,102707
2611101,50797433.0,106208
2611101,46592464.0,103008
2611101,628800.0,437
2611200,3263400.0,4661
2611200,3309600.0,4691
2611200,2901600.0,4101
2611200,3304800.0,4716
2611200,3162000.0,4516
2611200,1410763.0,4303
2611200,1059192.0,4110
2611200,1256077.0,4162
2611200,1181480.0,4123
2611200,6000.0,1
2611309,7672200.0,10409
2611309,8001000.0,10789
2611309,6532800.0,8650
2611309,8041200.0,10966
2611309,7576200.0,10241
2611309,4090886.0,10282
2611309,2889904.0,9768
2611309,3492396.0,9973
2611309,3308239.0,9849
2611309,9900.0,11
2611408,3352800.0,4351
2611408,3620400.0,4713
2611408,2809800.0,3525
2611408,3739800.0,4901
2611408,3502200.0,4572
2611408,2218459.0,4767
2611408,1550401.0,4443
2611408,1834977.0,4490
2611408,1603703.0,4190
2611408,4500.0,3
2611507,5572800.0,7414
2611507,5859000.0,7753
2611507,4731000.0,6110
2611507,5865000.0,7861
2611507,5574600.0,7412
2611507,2837340.0,7223
2611507,1975339.0,6753
2611507,2354978.0,6865
2611507,2218812.0,6648
2611507,6600.0,7
2611533,1749600.0,2675
2611533,1781400.0,2711
2611533,1417200.0,2141
2611533,1788000.0,2723
2611533,1657800.0,2525
2611533,908909.0,2553
2611533,630094.0,2416
2611533,775931.0,2472
2611533,740019.0,2441
2611533,3600.0,4
2611606,280243800.0,380591
2611606,330685200.0,451092
2611606,203339400.0,268007
2611606,345622200.0,479572
2611606,306036000.0,416452
2611606,301230890.0,498000
2611606,191071575.0,453700
2611606,248423611.0,477876
2611606,228124621.0,467554
2611606,2078400.0,1679
2611705,6378600.0,9368
2611705,6787200.0,9904
2611705,5266200.0,7612
2611705,6826800.0,10048
2611705,6282600.0,9193
2611705,4029509.0,9895
2611705,2865746.0,9501
2611705,3551095.0,9795
2611705,3352259.0,9731
2611705,12900.0,15
2611804,10229400.0,13656
2611804,11013600.0,14677
2611804,8068200.0,10283
2611804,11010600.0,14834
2611804,10061400.0,13404
2611804,6802205.0,14019
2611804,4496734.0,12785
2611804,5429513.0,13079
2611804,5086881.0,12464
2611804,21600.0,17
2611903,5288400.0,7183
2611903,5727000.0,7755
2611903,4236000.0,5520
2611903,5647200.0,7744
2611903,5207400.0,7048
2611903,3128165.0,7056
2611903,1983692.0,6312
2611903,2396993.0,6371
2611903,2169599.0,5953
2611903,9600.0,9
2612000,3198000.0,4510
2612000,3335400.0,4679
2612000,2674200.0,3689
2612000,3345000.0,4729
2612000,3115200.0,4371
2612000,1747720.0,4492
2612000,1226900.0,4307
2612000,1502235.0,4415
2612000,1452289.0,4376
2612000,6600.0,7
2612109,1759200.0,2463
2612109,1807800.0,2521
2612109,1531200.0,2097
2612109,1794000.0,2515
2612109,1691400.0,2359
2612109,862819.0,2400
2612109,642714.0,2302
2612109,754834.0,2343
2612109,719705.0,2330
2612109,900.0,1
2612208,14431200.0,20400
2612208,15397200.0,21592
2612208,11057400.0,15154
2612208,15609000.0,22102
2612208,14014800.0,19703
2612208,10704182.0,21790
2612208,7015316.0,20266
2612208,8914939.0,21025
2612208,8382357.0,20746
2612208,59700.0,49
2612307,4015800.0,5923
2612307,4146600.0,6053
2612307,3446400.0,5012
2612307,3994200.0,5882
2612307,3798600.0,5574
2612307,1727024.0,5298
2612307,1258723.0,5098
2612307,1503741.0,5191
2612307,1433645.0,5161
2612307,900.0,1
2612406,5322000.0,7415
2612406,5562600.0,7703
2612406,4515000.0,6165
2612406,5602800.0,7828
2612406,5311800.0,7381
2612406,2981701.0,7456
2612406,2173300.0,7092
2612406,2567935.0,7271
2612406,2445358.0,7207
2612406,10500.0,10
2612455,3433800.0,5080
2612455,3522600.0,5176
2612455,2905800.0,4240
2612455,3461400.0,5123
2612455,3253800.0,4793
2612455,1634201.0,4875
2612455,1162348.0,4676
2612455,1421516.0,4761
2612455,1339328.0,4721
2612455,6300.0,4
2612471,2842800.0,4328
2612471,2976000.0,4499
2612471,2280000.0,3418
2612471,2959200.0,4506
2612471,2724600.0,4132
2612471,1705700.0,4298
2612471,1185473.0,4056
2612471,1463347.0,4168
2612471,1391910.0,4126
2612471,10500.0,7
2612505,25657200.0,34166
2612505,28561200.0,38074
2612505,19571400.0,25358
2612505,28870200.0,39096
2612505,25722000.0,34442
2612505,20765035.0,38951
2612505,13659522.0,36475
